cut,color,clarity,carat,price
Very Good,G,VVS2,0.3,819
Very Good,D,VS1,0.37,820
Very Good,G,VS1,0.36,821
Very Good,G,VVS1,0.36,821
Very Good,F,VS2,0.39,821
Very Good,F,VS2,0.39,821
Very Good,F,VS2,0.39,821
Very Good,G,VVS2,0.36,821
Very Good,G,VS1,0.4,822
Very Good,G,VS1,0.41,823
Very Good,F,VVS2,0.34,825
Very Good,F,VVS2,0.34,825
Very Good,F,VS1,0.36,825
Very Good,F,VS1,0.36,825
Very Good,H,SI1,0.32,461
Very Good,I,VS1,0.28,462
Very Good,G,SI1,0.31,462
Very Good,D,SI2,0.31,462
Very Good,D,SI2,0.31,462
Very Good,D,SI2,0.31,462
Very Good,G,SI1,0.31,462
Very Good,D,SI2,0.31,462
Very Good,D,SI2,0.31,462
Very Good,G,SI1,0.31,462
Very Good,D,VVS1,0.31,826
Very Good,J,IF,0.38,827
Very Good,D,SI1,0.35,827
Very Good,G,VS2,0.41,827
Very Good,G,VS2,0.41,827
Very Good,G,VS2,0.41,827
Very Good,G,VS2,0.41,827
Very Good,I,VVS2,0.41,827
Very Good,G,VS2,0.41,827
Very Good,H,VS1,0.41,827
Very Good,G,VS2,0.41,827
Very Good,H,VS1,0.41,827
Very Good,G,VS2,0.41,827
Very Good,H,VVS2,0.32,828
Very Good,G,VS1,0.32,828
Very Good,F,VS2,0.32,828
Very Good,F,VS2,0.32,828
Very Good,J,IF,0.4,828
Very Good,J,IF,0.4,828
Very Good,F,SI1,0.44,829
Very Good,I,SI1,0.42,829
Very Good,E,VS1,0.35,829
Very Good,F,VVS1,0.31,830
Very Good,G,IF,0.3,831
Very Good,D,SI1,0.38,831
Very Good,F,VVS1,0.3,832
Very Good,F,VVS1,0.3,832
Very Good,F,VS2,0.39,832
Very Good,D,VS1,0.36,832
Very Good,E,VS2,0.41,833
Very Good,G,IF,0.35,833
Very Good,G,SI1,0.31,462
Very Good,G,SI1,0.31,462
Very Good,G,SI1,0.31,462
Very Good,D,SI2,0.31,462
Very Good,G,SI1,0.31,462
Very Good,D,SI2,0.31,462
Very Good,G,SI1,0.31,462
Very Good,G,SI1,0.31,462
Very Good,E,VS1,0.27,463
Very Good,E,SI2,0.33,463
Very Good,H,SI1,0.33,463
Very Good,G,VS1,0.38,833
Very Good,J,VVS2,0.44,834
Very Good,F,VVS1,0.32,834
Very Good,G,VS2,0.41,834
Very Good,E,VS1,0.41,834
Very Good,E,VS1,0.41,834
Very Good,D,VVS2,0.35,835
Very Good,G,VS2,0.41,835
Very Good,F,VS1,0.38,835
Very Good,E,VVS1,0.35,835
Very Good,G,IF,0.3,835
Very Good,G,VVS1,0.34,835
Very Good,E,VVS2,0.3,837
Very Good,E,SI1,0.4,837
Very Good,I,VVS2,0.43,838
Very Good,D,SI1,0.41,838
Very Good,H,IF,0.33,838
Very Good,D,SI2,0.42,838
Very Good,D,SI2,0.42,838
Very Good,H,VVS2,0.41,839
Very Good,G,VS1,0.41,839
Very Good,E,VVS2,0.3,840
Very Good,G,VS1,0.38,840
Very Good,G,SI1,0.4,840
Very Good,G,SI1,0.4,840
Very Good,G,SI1,0.4,840
Very Good,G,SI1,0.4,840
Very Good,D,VVS2,0.32,841
Very Good,F,VVS1,0.33,841
Very Good,G,VVS1,0.35,842
Very Good,F,VS1,0.35,842
Very Good,G,VVS1,0.32,842
Very Good,G,VVS1,0.32,842
Very Good,F,VS2,0.4,842
Very Good,G,VVS1,0.32,842
Very Good,I,VVS1,0.4,842
Very Good,E,VVS2,0.37,843
Very Good,H,VS2,0.42,843
Very Good,G,VS2,0.43,844
Very Good,D,SI2,0.46,844
Very Good,G,VVS2,0.37,844
Very Good,E,VVS2,0.37,844
Very Good,I,VS2,0.33,463
Very Good,I,VS2,0.33,463
Very Good,F,VVS2,0.23,465
Very Good,F,VVS2,0.23,465
Very Good,F,VVS2,0.23,465
Very Good,E,VVS2,0.23,465
Very Good,E,VVS2,0.23,465
Very Good,E,VVS2,0.23,465
Very Good,E,VVS2,0.23,465
Very Good,E,VVS2,0.23,465
Very Good,F,VVS1,0.23,465
Very Good,E,VVS1,0.23,465
Very Good,I,VVS1,0.41,845
Very Good,D,VS2,0.4,845
Very Good,D,VS2,0.4,845
Very Good,D,VS1,0.35,846
Very Good,H,VVS2,0.41,847
Very Good,I,VVS1,0.41,847
Very Good,D,VS2,0.38,847
Very Good,F,VS1,0.4,847
Very Good,G,VS2,0.42,847
Very Good,G,VS2,0.42,847
Very Good,G,VS2,0.42,847
Very Good,E,VVS1,0.33,848
Very Good,I,VVS1,0.4,849
Very Good,D,SI1,0.44,849
Very Good,E,VVS2,0.4,849
Very Good,I,VVS2,0.43,850
Very Good,D,VS2,0.4,850
Very Good,D,VS2,0.4,850
Very Good,D,VS2,0.4,850
Very Good,D,VS2,0.4,850
Very Good,D,VS2,0.4,850
Very Good,G,IF,0.3,850
Very Good,D,VS2,0.44,850
Very Good,D,SI1,0.36,851
Very Good,D,SI1,0.36,851
Very Good,E,SI1,0.45,851
Very Good,D,VS2,0.4,851
Very Good,F,VS1,0.4,851
Very Good,F,SI1,0.41,852
Very Good,G,VS2,0.43,852
Very Good,G,VVS2,0.38,853
Very Good,G,VS1,0.4,853
Very Good,G,VVS1,0.39,854
Very Good,G,VS2,0.42,854
Very Good,J,VS1,0.47,854
Very Good,F,VS2,0.33,854
Very Good,G,VS1,0.33,854
Very Good,G,VS1,0.39,855
Very Good,H,VVS2,0.39,855
Very Good,E,SI2,0.4,855
Very Good,D,SI2,0.4,855
Very Good,J,VVS2,0.38,855
Very Good,D,VVS2,0.33,856
Very Good,J,SI1,0.31,465
Very Good,H,VVS2,0.29,466
Very Good,H,VVS2,0.25,467
Very Good,H,VVS1,0.25,467
Very Good,I,VS2,0.31,468
Very Good,D,VS1,0.23,468
Very Good,F,VVS2,0.23,468
Very Good,H,VVS1,0.26,468
Very Good,H,VVS2,0.26,468
Very Good,G,VVS2,0.36,858
Very Good,F,VVS1,0.3,858
Very Good,E,VS2,0.4,858
Very Good,E,SI2,0.43,858
Very Good,D,SI2,0.43,858
Very Good,D,SI2,0.43,858
Very Good,D,SI2,0.43,858
Very Good,F,VVS1,0.31,859
Very Good,F,VVS1,0.33,859
Very Good,F,SI2,0.46,859
Very Good,G,VVS1,0.35,859
Very Good,G,VS1,0.4,861
Very Good,G,SI1,0.41,861
Very Good,E,VVS1,0.3,862
Very Good,E,VVS1,0.3,862
Very Good,E,VVS1,0.3,862
Very Good,G,VS2,0.43,863
Very Good,F,VS1,0.37,863
Very Good,D,VS1,0.3,863
Very Good,D,VS1,0.3,863
Very Good,G,IF,0.3,863
Very Good,F,VS2,0.41,863
Very Good,I,VVS1,0.41,863
Very Good,F,VS2,0.41,863
Very Good,F,VS2,0.41,863
Very Good,I,VVS1,0.41,863
Very Good,I,VVS1,0.41,863
Very Good,F,VS2,0.41,863
Very Good,F,VS2,0.41,863
Very Good,F,VS2,0.41,863
Very Good,H,IF,0.36,865
Very Good,H,IF,0.36,865
Very Good,H,IF,0.36,865
Very Good,E,VS2,0.41,866
Very Good,E,VS2,0.38,866
Very Good,E,VS2,0.38,866
Very Good,E,VS2,0.38,866
Very Good,E,VS2,0.38,866
Very Good,F,VS2,0.4,867
Very Good,G,VS2,0.43,867
Very Good,G,VS2,0.43,867
Very Good,G,VVS2,0.4,868
Very Good,G,VVS2,0.4,868
Very Good,D,VS2,0.4,868
Very Good,G,VS1,0.4,868
Very Good,F,VS1,0.4,868
Very Good,H,IF,0.33,868
Very Good,G,VVS1,0.33,868
Very Good,G,VVS1,0.33,868
Very Good,G,VVS1,0.33,868
Very Good,E,VS2,0.43,869
Very Good,H,VS2,0.38,871
Very Good,D,VS2,0.41,871
Very Good,G,VS1,0.4,871
Very Good,D,VS2,0.38,871
Very Good,D,VS2,0.38,871
Very Good,D,VS2,0.38,871
Very Good,F,VS1,0.38,871
Very Good,D,VS2,0.38,871
Very Good,F,VVS2,0.36,872
Very Good,G,IF,0.32,872
Very Good,J,SI1,0.51,872
Very Good,E,VS2,0.27,470
Very Good,E,VS2,0.27,470
Very Good,E,VS2,0.27,470
Very Good,E,VS2,0.27,470
Very Good,F,VS2,0.27,470
Very Good,F,VS2,0.27,470
Very Good,E,VS1,0.27,470
Very Good,E,VS1,0.27,470
Very Good,E,VS1,0.27,470
Very Good,E,VS1,0.27,470
Very Good,D,VS1,0.27,470
Very Good,D,VS1,0.27,470
Very Good,D,VS1,0.27,470
Very Good,D,VS2,0.27,470
Very Good,H,VVS2,0.41,873
Very Good,H,VVS2,0.41,873
Very Good,G,VVS1,0.39,873
Very Good,J,VS1,0.46,874
Very Good,G,VVS2,0.39,875
Very Good,G,VVS1,0.32,876
Very Good,D,VS1,0.39,876
Very Good,H,SI1,0.41,876
Very Good,G,VS1,0.4,877
Very Good,E,VVS1,0.31,878
Very Good,G,IF,0.31,878
Very Good,E,VVS2,0.3,878
Very Good,E,SI2,0.44,878
Very Good,F,SI1,0.41,878
Very Good,E,SI1,0.41,878
Very Good,H,VVS1,0.3,878
Very Good,H,VVS1,0.3,878
Very Good,H,VVS1,0.3,878
Very Good,H,VVS1,0.3,878
Very Good,H,VVS1,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,G,VVS2,0.3,878
Very Good,E,VS2,0.4,879
Very Good,D,VVS2,0.3,880
Very Good,G,VS1,0.34,880
Very Good,F,VS1,0.23,373
Very Good,D,VS1,0.23,373
Very Good,J,SI1,0.32,374
Very Good,J,SI1,0.32,374
Very Good,H,VS2,0.28,376
Very Good,H,VVS2,0.23,378
Very Good,E,VS1,0.24,378
Very Good,E,VS1,0.23,378
Very Good,E,VS1,0.23,378
Very Good,I,VS2,0.28,379
Very Good,E,VVS2,0.24,471
Very Good,G,VS2,0.29,471
Very Good,G,VS2,0.29,471
Very Good,G,VS2,0.29,471
Very Good,G,VS2,0.29,471
Very Good,F,SI1,0.3,471
Very Good,G,VS2,0.31,471
Very Good,E,SI2,0.36,471
Very Good,F,VVS2,0.23,472
Very Good,F,VVS2,0.23,472
Very Good,D,VVS2,0.23,472
Very Good,E,VVS1,0.23,472
Very Good,E,VVS1,0.23,472
Very Good,E,VVS1,0.23,472
Very Good,E,VVS1,0.23,472
Very Good,E,VVS1,0.23,472
Very Good,D,VVS1,0.23,472
Very Good,D,VS2,0.4,881
Very Good,H,VVS2,0.4,882
Very Good,G,SI1,0.42,882
Very Good,I,VS1,0.4,882
Very Good,F,SI1,0.4,882
Very Good,F,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,SI1,0.4,882
Very Good,E,VS1,0.39,883
Very Good,F,VS1,0.38,883
Very Good,F,VS2,0.42,884
Very Good,E,VS1,0.35,885
Very Good,F,VVS1,0.32,886
Very Good,F,VVS1,0.32,886
Very Good,F,VVS1,0.32,886
Very Good,F,VVS1,0.32,886
Very Good,F,VVS1,0.32,886
Very Good,G,VS1,0.38,886
Very Good,E,VS1,0.33,886
Very Good,F,IF,0.3,886
Very Good,F,IF,0.3,886
Very Good,F,IF,0.3,886
Very Good,F,IF,0.3,886
Very Good,F,IF,0.3,886
Very Good,F,IF,0.3,886
Very Good,E,VS2,0.4,888
Very Good,G,VVS2,0.41,889
Very Good,D,VS2,0.41,889
Very Good,F,VS1,0.41,889
Very Good,F,VS1,0.41,889
Very Good,E,VS2,0.39,889
Very Good,E,VS2,0.39,889
Very Good,E,VVS1,0.31,890
Very Good,F,VS1,0.4,890
Very Good,E,VS1,0.43,890
Very Good,E,VS1,0.38,891
Very Good,G,IF,0.31,891
Very Good,J,VS1,0.44,891
Very Good,J,VS1,0.44,891
Very Good,G,IF,0.35,892
Very Good,E,VVS2,0.33,893
Very Good,E,VVS2,0.33,893
Very Good,E,VS1,0.36,894
Very Good,E,SI1,0.43,894
Very Good,F,VS1,0.4,895
Very Good,F,VS1,0.39,895
Very Good,G,IF,0.3,895
Very Good,G,IF,0.3,895
Very Good,G,IF,0.3,895
Very Good,G,IF,0.3,895
Very Good,G,IF,0.3,895
Very Good,J,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,I,VS1,0.3,473
Very Good,I,VS1,0.3,473
Very Good,I,VS1,0.3,473
Very Good,H,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,I,VS1,0.3,473
Very Good,H,VS2,0.4,895
Very Good,F,IF,0.33,897
Very Good,F,VVS1,0.31,897
Very Good,F,VVS1,0.31,897
Very Good,F,VVS1,0.31,897
Very Good,G,IF,0.35,898
Very Good,G,IF,0.33,898
Very Good,H,SI1,0.42,898
Very Good,H,SI1,0.42,898
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,G,VS1,0.41,899
Very Good,H,VVS2,0.41,899
Very Good,H,VVS1,0.4,900
Very Good,E,VS1,0.39,900
Very Good,G,SI1,0.4,900
Very Good,G,VS1,0.36,903
Very Good,G,SI1,0.43,903
Very Good,F,SI1,0.46,904
Very Good,F,SI1,0.41,904
Very Good,F,SI1,0.41,904
Very Good,F,SI1,0.41,904
Very Good,F,SI1,0.41,904
Very Good,E,SI1,0.41,904
Very Good,E,SI1,0.41,904
Very Good,E,SI1,0.41,904
Very Good,I,VVS1,0.43,905
Very Good,F,VS2,0.43,905
Very Good,F,VS2,0.43,905
Very Good,F,VS2,0.43,905
Very Good,F,VS2,0.43,905
Very Good,F,VS2,0.43,905
Very Good,E,VS1,0.41,906
Very Good,F,VS2,0.38,906
Very Good,F,VS2,0.38,906
Very Good,D,SI1,0.41,907
Very Good,H,VVS1,0.31,907
Very Good,H,VVS1,0.31,907
Very Good,H,VVS1,0.31,907
Very Good,H,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,G,SI2,0.36,473
Very Good,H,VS2,0.3,473
Very Good,H,VS2,0.3,473
Very Good,I,VS1,0.3,473
Very Good,H,VS2,0.3,473
Very Good,I,VS1,0.3,473
Very Good,I,VS1,0.3,473
Very Good,E,VS1,0.29,474
Very Good,H,SI2,0.36,475
Very Good,D,SI1,0.24,475
Very Good,G,VVS2,0.31,907
Very Good,G,VVS2,0.31,907
Very Good,G,VVS2,0.31,907
Very Good,G,VVS2,0.31,907
Very Good,G,VS1,0.41,908
Very Good,F,VVS1,0.35,909
Very Good,F,VS1,0.4,909
Very Good,E,VS1,0.4,909
Very Good,D,VS2,0.42,910
Very Good,D,VS2,0.42,910
Very Good,D,VS2,0.42,910
Very Good,E,VS2,0.41,910
Very Good,F,VS1,0.42,910
Very Good,G,VVS1,0.39,912
Very Good,F,VVS1,0.33,912
Very Good,F,VVS1,0.33,912
Very Good,D,VS2,0.41,912
Very Good,E,VS2,0.4,912
Very Good,E,VS2,0.4,912
Very Good,E,VS2,0.4,912
Very Good,E,VS2,0.4,912
Very Good,E,VS2,0.4,912
Very Good,D,VS1,0.42,912
Very Good,E,VS2,0.4,912
Very Good,E,VS1,0.39,914
Very Good,F,IF,0.31,914
Very Good,F,IF,0.31,914
Very Good,F,IF,0.31,914
Very Good,H,VS2,0.41,915
Very Good,D,VS2,0.4,915
Very Good,G,SI1,0.42,916
Very Good,E,VVS1,0.32,917
Very Good,G,IF,0.34,917
Very Good,I,VS2,0.46,918
Very Good,D,VS2,0.4,918
Very Good,G,IF,0.32,918
Very Good,D,VVS1,0.33,920
Very Good,D,SI1,0.41,920
Very Good,D,SI1,0.41,920
Very Good,H,SI1,0.33,475
Very Good,H,SI1,0.33,475
Very Good,D,SI1,0.3,476
Very Good,D,VS1,0.38,921
Very Good,F,IF,0.32,921
Very Good,F,VS1,0.42,921
Very Good,G,VS1,0.42,921
Very Good,G,VVS1,0.35,921
Very Good,H,VVS2,0.42,921
Very Good,E,VS2,0.39,921
Very Good,H,VVS2,0.42,921
Very Good,H,VVS2,0.42,921
Very Good,G,VS1,0.42,921
Very Good,G,VS1,0.42,921
Very Good,F,SI1,0.39,921
Very Good,E,SI1,0.43,921
Very Good,H,VS2,0.39,921
Very Good,I,VS1,0.39,921
Very Good,I,SI1,0.53,923
Very Good,G,IF,0.34,924
Very Good,G,IF,0.31,924
Very Good,G,IF,0.31,924
Very Good,D,SI1,0.4,924
Very Good,D,SI1,0.4,924
Very Good,D,SI1,0.4,924
Very Good,D,SI1,0.4,924
Very Good,G,VVS2,0.4,925
Very Good,E,VS2,0.4,925
Very Good,E,VS1,0.37,925
Very Good,E,VS1,0.37,925
Very Good,F,VVS1,0.32,926
Very Good,F,VVS1,0.32,926
Very Good,H,VVS1,0.39,926
Very Good,I,VVS1,0.44,926
Very Good,F,SI1,0.42,926
Very Good,F,SI1,0.42,926
Very Good,F,SI1,0.42,926
Very Good,F,SI1,0.42,926
Very Good,F,SI1,0.4,927
Very Good,D,SI1,0.46,927
Very Good,D,SI1,0.45,927
Very Good,G,I1,0.57,929
Very Good,J,SI1,0.51,930
Very Good,E,IF,0.3,930
Very Good,E,VVS1,0.32,931
Very Good,D,VS2,0.43,931
Very Good,F,VS1,0.41,931
Very Good,E,VS1,0.41,931
Very Good,G,VVS2,0.41,932
Very Good,G,VVS2,0.41,932
Very Good,D,VS2,0.41,932
Very Good,D,VVS2,0.33,933
Very Good,F,VS1,0.38,933
Very Good,D,VS2,0.38,933
Very Good,D,VS2,0.38,933
Very Good,I,VS2,0.47,935
Very Good,E,SI2,0.34,477
Very Good,E,SI2,0.34,477
Very Good,G,SI1,0.32,477
Very Good,G,SI1,0.32,477
Very Good,I,VS2,0.34,477
Very Good,D,SI2,0.32,477
Very Good,G,SI1,0.32,477
Very Good,H,SI2,0.43,937
Very Good,I,IF,0.42,938
Very Good,E,IF,0.31,938
Very Good,F,VS1,0.4,938
Very Good,E,I1,0.5,938
Very Good,F,VVS1,0.34,939
Very Good,F,VVS1,0.34,939
Very Good,D,VS2,0.41,939
Very Good,H,SI1,0.44,941
Very Good,D,SI1,0.42,942
Very Good,G,VVS1,0.39,943
Very Good,G,VS1,0.43,943
Very Good,G,VS1,0.43,943
Very Good,G,VS1,0.43,943
Very Good,H,VS2,0.41,943
Very Good,F,VVS2,0.39,944
Very Good,E,IF,0.31,944
Very Good,D,VVS2,0.38,944
Very Good,G,VVS1,0.41,945
Very Good,E,VVS1,0.33,945
Very Good,G,SI1,0.42,945
Very Good,G,VVS2,0.4,945
Very Good,J,SI2,0.5,947
Very Good,I,VVS1,0.45,947
Very Good,G,SI1,0.32,477
Very Good,G,SI1,0.32,477
Very Good,E,SI2,0.34,477
Very Good,G,SI1,0.32,477
Very Good,F,VVS2,0.24,478
Very Good,F,VVS2,0.24,478
Very Good,E,VVS2,0.24,478
Very Good,E,VVS2,0.24,478
Very Good,E,VVS2,0.24,478
Very Good,E,VVS2,0.23,478
Very Good,E,VVS2,0.24,478
Very Good,D,VVS2,0.24,478
Very Good,D,VVS2,0.24,478
Very Good,H,VVS1,0.29,478
Very Good,F,VVS1,0.24,478
Very Good,D,SI1,0.41,947
Very Good,D,SI1,0.41,947
Very Good,D,SI1,0.41,947
Very Good,D,SI1,0.41,947
Very Good,D,VVS1,0.33,948
Very Good,E,SI1,0.43,948
Very Good,E,SI1,0.43,948
Very Good,E,SI1,0.43,948
Very Good,E,IF,0.3,949
Very Good,F,VS2,0.41,951
Very Good,F,VS1,0.4,951
Very Good,D,VS1,0.4,952
Very Good,D,VS2,0.4,952
Very Good,E,SI1,0.41,953
Very Good,G,VVS2,0.42,954
Very Good,H,VVS1,0.4,954
Very Good,E,VS1,0.41,954
Very Good,E,VS1,0.41,954
Very Good,D,VS1,0.4,954
Very Good,G,IF,0.32,954
Very Good,G,IF,0.32,954
Very Good,G,IF,0.32,954
Very Good,E,VVS1,0.32,954
Very Good,H,SI2,0.56,956
Very Good,I,SI2,0.51,956
Very Good,G,VVS2,0.39,956
Very Good,G,IF,0.3,956
Very Good,E,IF,0.33,957
Very Good,E,IF,0.3,957
Very Good,J,SI1,0.56,957
Very Good,G,VS1,0.37,957
Very Good,F,VS2,0.37,957
Very Good,E,IF,0.31,958
Very Good,E,VS2,0.42,958
Very Good,D,VS2,0.39,958
Very Good,G,VVS2,0.39,958
Very Good,E,VS2,0.42,958
Very Good,E,VS1,0.4,959
Very Good,E,VS2,0.41,960
Very Good,F,VVS1,0.24,478
Very Good,F,VVS1,0.24,478
Very Good,F,VVS1,0.24,478
Very Good,E,VVS1,0.23,478
Very Good,E,VVS1,0.24,478
Very Good,E,VVS1,0.23,478
Very Good,E,VVS1,0.23,478
Very Good,E,VVS1,0.23,478
Very Good,E,VVS1,0.23,478
Very Good,D,VVS1,0.24,478
Very Good,D,VVS1,0.23,478
Very Good,F,SI2,0.34,478
Very Good,D,SI1,0.3,479
Very Good,H,VVS1,0.28,480
Very Good,E,VS2,0.25,480
Very Good,F,VS1,0.25,480
Very Good,J,SI1,0.32,480
Very Good,E,VVS2,0.39,962
Very Good,F,VVS2,0.4,963
Very Good,D,VS1,0.4,963
Very Good,J,SI1,0.5,963
Very Good,F,VVS2,0.39,965
Very Good,J,SI1,0.55,965
Very Good,G,VVS2,0.33,965
Very Good,F,VVS1,0.35,966
Very Good,D,VS1,0.4,967
Very Good,D,VS1,0.4,967
Very Good,D,VS1,0.4,967
Very Good,H,VVS1,0.38,967
Very Good,E,VVS2,0.36,968
Very Good,H,VVS1,0.4,968
Very Good,E,SI1,0.46,968
Very Good,F,SI1,0.41,969
Very Good,F,SI1,0.41,969
Very Good,E,SI1,0.41,969
Very Good,E,SI1,0.41,969
Very Good,G,VVS1,0.38,970
Very Good,E,SI1,0.44,970
Very Good,E,SI1,0.44,970
Very Good,E,VVS2,0.39,971
Very Good,F,VS1,0.39,971
Very Good,F,VVS2,0.4,972
Very Good,F,VS1,0.41,974
Very Good,I,SI2,0.52,974
Very Good,H,VVS1,0.38,975
Very Good,G,VVS2,0.43,976
Very Good,G,VVS2,0.43,976
Very Good,G,VS1,0.41,976
Very Good,J,SI1,0.51,977
Very Good,D,VVS2,0.4,977
Very Good,D,VVS2,0.4,977
Very Good,I,SI2,0.32,480
Very Good,I,SI2,0.32,480
Very Good,E,VS1,0.29,481
Very Good,H,SI1,0.32,482
Very Good,F,VS1,0.23,483
Very Good,G,VVS1,0.23,484
Very Good,G,VVS1,0.23,484
Very Good,G,VS2,0.3,484
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,I,SI1,0.52,978
Very Good,E,VS1,0.4,980
Very Good,F,VVS1,0.33,980
Very Good,E,VVS2,0.33,981
Very Good,E,VS2,0.43,981
Very Good,F,VVS2,0.4,982
Very Good,G,VVS2,0.4,982
Very Good,D,VS2,0.4,982
Very Good,F,VS1,0.4,982
Very Good,F,VS1,0.4,982
Very Good,G,VVS2,0.4,982
Very Good,F,VS1,0.4,982
Very Good,F,VS1,0.4,982
Very Good,D,VS2,0.4,982
Very Good,D,VVS1,0.32,983
Very Good,G,SI2,0.5,983
Very Good,J,VS2,0.51,984
Very Good,H,SI1,0.5,984
Very Good,F,SI1,0.49,985
Very Good,H,VVS1,0.44,986
Very Good,E,VS2,0.44,987
Very Good,E,IF,0.31,987
Very Good,F,VS1,0.38,988
Very Good,F,VS1,0.38,988
Very Good,I,IF,0.38,988
Very Good,E,VVS2,0.4,988
Very Good,J,SI1,0.5,990
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.24,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.23,485
Very Good,E,VVS2,0.23,485
Very Good,D,VVS2,0.24,485
Very Good,D,VVS2,0.23,485
Very Good,D,VVS2,0.24,485
Very Good,D,VVS2,0.24,485
Very Good,F,VVS1,0.24,485
Very Good,F,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.24,485
Very Good,E,VVS1,0.23,485
Very Good,E,VVS1,0.24,485
Very Good,H,VVS1,0.41,991
Very Good,H,VVS1,0.41,991
Very Good,D,VS1,0.41,991
Very Good,E,SI1,0.42,992
Very Good,D,VS2,0.4,993
Very Good,D,SI1,0.43,993
Very Good,H,VS2,0.43,994
Very Good,I,SI2,0.51,995
Very Good,D,VS2,0.41,995
Very Good,D,VS1,0.4,995
Very Good,F,IF,0.37,995
Very Good,G,VVS1,0.38,995
Very Good,D,VS1,0.38,995
Very Good,H,VVS1,0.34,995
Very Good,E,VVS1,0.3,995
Very Good,J,VS2,0.53,996
Very Good,F,SI2,0.5,997
Very Good,G,VS1,0.43,998
Very Good,I,IF,0.43,998
Very Good,F,IF,0.34,999
Very Good,E,VVS2,0.38,1000
Very Good,F,VS1,0.39,1000
Very Good,E,VS1,0.38,1000
Very Good,G,SI2,0.53,1000
Very Good,I,SI2,0.57,1000
Very Good,J,SI1,0.5,1000
Very Good,G,IF,0.35,1001
Very Good,G,IF,0.36,1002
Very Good,G,IF,0.37,1003
Very Good,D,VS1,0.4,1004
Very Good,E,VS1,0.42,1005
Very Good,D,VS2,0.38,1005
Very Good,G,VS1,0.4,1005
Very Good,E,VVS1,0.3,1006
Very Good,F,SI1,0.46,1006
Very Good,G,VVS2,0.41,1007
Very Good,G,VVS2,0.41,1007
Very Good,F,VS1,0.41,1007
Very Good,E,VVS1,0.23,485
Very Good,E,VVS1,0.23,485
Very Good,E,VVS1,0.23,485
Very Good,D,VVS1,0.23,485
Very Good,F,IF,0.23,485
Very Good,H,SI2,0.3,485
Very Good,H,VVS2,0.26,486
Very Good,H,VVS2,0.26,486
Very Good,G,VVS2,0.26,486
Very Good,G,VVS2,0.26,486
Very Good,G,VVS2,0.26,486
Very Good,G,VVS2,0.26,486
Very Good,H,VVS2,0.27,486
Very Good,H,VS2,0.33,486
Very Good,E,SI1,0.32,486
Very Good,E,VS2,0.28,487
Very Good,E,VS2,0.28,487
Very Good,E,VS2,0.28,487
Very Good,F,VS1,0.41,1007
Very Good,D,VS2,0.41,1007
Very Good,F,VS1,0.41,1007
Very Good,F,VS1,0.41,1007
Very Good,H,VS1,0.4,1007
Very Good,G,VVS1,0.4,1008
Very Good,J,VS2,0.51,1008
Very Good,J,VS2,0.51,1008
Very Good,H,SI1,0.51,1008
Very Good,F,VS1,0.43,1008
Very Good,D,VVS2,0.31,1009
Very Good,D,VS1,0.42,1009
Very Good,G,VS2,0.39,1009
Very Good,G,VS2,0.39,1009
Very Good,E,SI2,0.5,1009
Very Good,D,VVS2,0.4,1010
Very Good,D,VVS2,0.3,1010
Very Good,F,VS2,0.39,1011
Very Good,F,VVS2,0.4,1012
Very Good,G,VVS1,0.3,1013
Very Good,G,VVS1,0.3,1013
Very Good,G,VVS1,0.3,1013
Very Good,G,VVS1,0.3,1013
Very Good,G,VVS1,0.3,1013
